,elements,hist_cmp,KL_divergence
59,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.7603353843764418,0.1295726516111278
60,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.562578901273557,0.4316065587283616
61,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.49062449190818064,0.6512350107894128
62,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.45533782493038333,0.7738510994623587
63,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.5828215274869832,1.1126696210973155
64,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.7820217404303449,0.3242999515224139
65,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.5451034112716554,0.22866365513130646
66,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.74001977086149,0.5709167835933323
67,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.3808039008569914,1.2221792136312037
68,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.08753691219253164,1.635636640602838
69,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.7830302482832081,-0.03854607288267155
70,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.9170496549946816,0.14847721128544966
71,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.3109059495797168,0.21612190564403816
72,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.5990793762966895,0.6562228849878988
73,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.5410942335298705,0.41741825520646264
74,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.4392157489777353,0.7355126700877258
75,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.5636345522968925,1.1851800843485816
76,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.8191777141639569,0.20953181456528908
77,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.6812272139440595,0.12493552329852496
78,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.6515690375042504,0.4858327603248549
79,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.7337049271743815,0.23479296261470142
80,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.6926659349391308,0.4897026522039495
81,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.703471037373655,0.33981393987468533
82,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.6308086053480465,0.30255195125385603
83,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.7967160427029453,0.17205021061418796
84,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.8060796706891662,-0.033445161178232985
85,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.6739178884891047,0.5594009290558895
86,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.5866794147751747,0.1540725840876068
87,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.38596787126136545,1.5376449079615533
88,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.33684326959714417,0.08260657754194933
89,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.5035744793593803,0.34682457084113905
90,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.8948093751626585,0.12638869237175338
91,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.8822262946839028,0.14145888918322425
92,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.8520105278830142,0.2053658828286758
93,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.8367740814894903,0.2250165806685469
94,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.854132463350698,0.15297004806063366
95,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.8204942231635847,0.23838041076267466
96,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.9264155973161282,0.03399577781192774
